Cleaned_Dialogue,Happiness,Contentment,Confidence,Neutral,Sadness,Anger,Fear,Surprise,Disgust,Love,Excitement,Anticipation,Nostalgia,Confusion,Frustration,Longing,Optimism
uhhuh doing it doing it phone doing it,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
oh oh i cant believe it i mean i think its great for him shemight be able to do better,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
joey come here come here,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
what what,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
phoebe just found out about monica and chandler,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
no joey she,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
okay so now they know that you know and they dont know that rachelknows,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
yes but yknow what it doesnt matter who knows what now enough of usknow that we can just tell them that we know then all the lying and the secrets wouldfinally be over,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
or we could,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
whwhat do you mean,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
well yknow every time that they say that like theyre doing laundrywell just give them a bunch of laundry to do,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ohhh ii would enjoy that,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
nonono nono wait rach you know what would even be more fun tellingthem,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
ehhh no i wanna do phoebes thing,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
i cant take any…,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
no you dont have to do anything just dont tell them that we know,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
you dont have any secrets,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ugh,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
well you could use your position yknow as the roommate,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
okay,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
and then i would use yknow the strongest tool at my disposal mysexuality,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
hey,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
okay watch learn and dont eat my cookie,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
hey,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
hey ooh wow that jacket looks great on you,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
really,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
well if you really wanna know im—oh i cant tell you this,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
phoebe its me you can tell me anything,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
well actually youre the one person i cant tell this too and the oneperson i want to the most,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
whats going on,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
i think its just yknow that i havent been with a guy in so long andhow sometimes youre looking for something and you just don’t even see that itsright there in front of you sipping coffee—oh no have i said to much well its justsomething to think about i know i will,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
you are so cute how did you get to be so cute,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
well my grandfather was swedish and my grandmother was actually atiny little bunny,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
okay now youre even cuter,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
yknow that is a popular opinion today i must say,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
what,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
the weirdest thing happened at the coffee house i think i thinkphoebe was hitting on me,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
what are you talking about,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
im telling you i think phoebe thinks im foxy,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
thats not possible,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
ow,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
im sorry its just phoebe just always thought you were you werecharming in a in a sexless kind of way,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
oh yknow ii cant hear that enough,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
im sorry i think that you just misunderstood her,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
no i didnt misunderstand okay she was all over me she touched mybicep for crying out loud,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
this bicep,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
well its not flexed right now,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
hey mon what are you doing now wanna come see a movie with us,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uhh yknow actually i was gonna do some laundry,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
oh,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
hey chandler wanna do it with me,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sure ill do it with ya,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
i mean ii dont i think i have enough quarters,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
hey ross any word on the apartment yet,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
well i called over there and it turns out ugly naked guy is subletting ithimself and hes already had like a hundred applicants,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
nono i got the edge i know its not exactly ethical but i sent him alittle bribe to,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
oh is it that pinball machine with the big bow on it,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
no,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
that new mountain bike,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
well what did you send,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
a basket of minimuffins,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
but theres a whole table of minimuffin baskets which one did yousend,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
the small one,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
what youyou actually thought that basket was gonna get you theapartment,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
well yeah someone sent us a basket at work once and people went crazyover those little muffins it was the best day,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
your work makes me sad,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
all right honey wed better go if we wanna catch that movie,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
bye,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
actually i did,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
okay so now do you believe that shes attracted to me,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
ohhh oh my god oh my god she knows about us,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
are you serious,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
phoebe knows and shes just trying to freak us out thats the onlyexplanation for it,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
yeah,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
phoebe knows about us,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
well,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
them whos them,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
uhhh phoebe and joey,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
joey,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
and rachel i wouldve told you but they made me promise not to tell,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
oh man,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
im sorry but hey its over now right because you can tell them thatyou know they know and,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
unless…,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
no not unless look this must end now,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
oh man they think they are so,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ahh yes the messers become the messies,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
noooo,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
oh ross honey you gotta stop torturing yourself,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
yeah why dont you just find another apartment,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
look ive already looked at like a thousand apartments this month and noneof them even compares to that one,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
yknow what you should do,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
huh,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
you should find out what his hobbies are and then use that to bond withhim yeah like if i would strike up a conversation about say umm sandwiches or uh ormy underwear,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
im listening,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
that is a great idea and i know ugly naked guy because weve beenwatching him for like five years so,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
he broke that,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
well he had gravity boots,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
yeah he broke those too,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
so he likes to break stuff,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
i wouldnt bring that up it would probably just bum him out,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
yeah poor cat never saw that big butt coming,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
eh,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
well you know that thing you said before id be lying if i said iwasnt intrigued,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
yeah listen joey isnt gonna be here tonight so why dont you comeover and ill let you uh feel my bicep or maybe more,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
are you kidding,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
no,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
they know you know,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
ugh i knew it oh i cannot believe those two,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
i couldnt even if i wanted too,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
oh yeah theyre totally gonna back down,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
oh yeah,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
all right all right if he wants a date hes gonna get a date allright im gonna go in,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
all right be sexy,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
so chandler iid love to come by tonight,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
oh absolutely shall we say around seven,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
good im really looking forward to you and me having sexualintercourse,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
yeah it is naked ross,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
show time,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
okay rachel get me perfume,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
all right itll be great you just make her think you wanna have sexwith her itll totally freak her out,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
okay listen how far am i gonna have to go with her,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
relax sheshes gonna give in way before you do,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
how do you know,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
because youre on my team and my team always wins,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
at this,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
good idea,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
oh now dont give away the farm,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
phoebe,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
chandler,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
come on in,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sure,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
so here we are nervous,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
me no you,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
no i want this to happen,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
so do i,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
im gonna put on some music,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
you look good,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thanks yknow that when you say things like that it makes me wanna ripthat sweater vest right off,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
well why dont we move this into the bedroom,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
oh do you not want to,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
no no its just yknow first i wanna take off all my clothes and haveyou rub lotion on me,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
listen this is totally getting out of hand okay she wants me to putlotion on her,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
shes bluffing,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
hes not backing down he went to get lotion,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
joey look just look at it this way the sooner phoebe breaks chandlerthe sooner this is all over and out in the open,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
ooh,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
okay,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
its not my first time,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
you go back out there and you seduce her till she cracks,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
of course,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oh youreyoure going,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
not if i kiss you first,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
ooh,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
well i guess theres nothing left for us to do butbut kiss,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
here it comes our first kiss,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
okay okay okay you win you win i cant have sex with ya,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
and why not,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
because im in love with monica,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
youreyoure what,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
i just—i thought you guys were doing it i didnt know you were inlove,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
dude,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
all right so thats it its over everybody knows,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
well actually ross doesnt,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
yes and wed appreciate it if no one told him yet,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
a new place for a new ross im gonna have you and all the guys from workover once its yknow furnished,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
i must say its nice to see you back on your feet,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
well i am that and that whole rage thing is definitely behind me,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
i wonder if its time for you to rejoin our team at the museum,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
hey you guys,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
so what do you think,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
about what,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
yeah what,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
what,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
eyes no no your eyes no chandler’s eyes,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
i got glasses,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
well youyou’ve always had glasses,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
no i didn’t,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
are you sure,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
yeahyeah diddidn’t you use to have a pair they were reallyround burgundy and they made you look kind of umm…,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
feminine,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
no,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sweetie i think the glasses look great they make you look really sexy,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
really,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
yeah,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
so what do you guys want for an engagement present,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
that’s okay pheebs we’re not having a party or anything soyou don’t have to get us…,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
oh y’know what you should get ‘em one of those little uhportable cd players,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
oh i already have one,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
not unless someone borrowed it and left it at the gynecologist,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
yeah andandand by someone she means joey,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
hey i know i what i want,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
what,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
no you don’t want this i want to have your grandmother’scookie recipe,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
you mean the chocolate chip cookie recipe,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uhhuh yeah,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
you mean the one that my grandmother made me swear on her deathbed thati would never let out of our family,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
dying people say the,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
i wanted it for years i was gonna make cookies for my children,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
break my heart—oh all right,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
okay i’m gonna be the mom that makes the world’s bestchocolate chip cookies,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
our kids are gonna be,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
hey how’s the boat,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
great i’m finally getting into this sailing stuff,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
oh so you finally took it out of the marina huh,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
why would i do that it took three guys to get the thing in there,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
if you don’t sail your boat what do you do on it,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
well it’s good that you finally have a place to do that,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
y’know joey i could teach you to sail if you want,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
you could,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
yeah i’ve been sailing my whole life when i was fifteen my dadbought me my own boat,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
your own boat,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
what what he was trying to cheer me up my pony was sick,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
do you know what i was thinkin’,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
uh why do you have a lecture,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
no why,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
then free as a bird what’s up,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
my dad wanted to know if you wanted to play racquetball with us,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
wow that’s great dad must really like you he doesn’t askjust anyone to play,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
yeah and he didn’t really ask for you he asked for chancy i assumedhe meant you,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
well diddid you correct him,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
no ii thought it would be more fun this way,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
this is so cool maybe this is something you can do every week,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
or you can sit with him on the front porch and make sure no one steals thetrash cans he does that every week too,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
oh just so you know youyou,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
yeah,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
he,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
oh no problem maybe i’ll play with my left hand,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
you’re not a lefty,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
does anybody know me,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
what’s wrong phoebe,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
i just went to my old apartment to get you thethe cookie recipe and the,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
no why didn’t you make a copy andand keep it in a fireproof boxand keep it at,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
oh we have to get you an engagement present,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
don’t worry about it pheebs,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
no one got me an engagement present,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
an old cookie,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
see nono i made a batch and i froze it and this is the only one left,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
we can’t accept this,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
why not,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
‘cause it’s gross,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
no wait i think i can figure out the recipe from this cookie i dostuff like this at work all the time,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
really,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
yeah i bet i can do it,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
okay we owe you a present,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
two i’ve been engaged twice,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
that,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
joey just ignore the boats all right we’re not finished with thelesson yet,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
all right,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
okay i’m just gonna go over the basic points just one more timeare you ready,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
uh boat rope,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
wrong how do you get the mainsail up,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
uhh rub it,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
no what do you do if i say we are coming about,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
i’d say come again nono wait iii know this one i know thisone uh…,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
time’s up now your dead,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
and deaf,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
don’t just say yes this isn’t a game joey you can really gethurt out here okay so do you want to pay attention or do you want to die,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
i want to make a ship to shore call to chandler,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
all right i definitely taste nutmeg,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
you do,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
that and arrogance,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
hey how was sailing,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
hey how was it,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
well,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
and what did he ask you not to call him,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
guys,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
oh my god chandler i can’t believe it,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
i know,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
you gave my father a lap dance,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
why do they put so much steam in there,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
‘cause otherwise they’d have to call it the room room,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
why okay why whwhwhy did that have to happen,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
come on it’s not that big a deal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
not that big a deal there…there was touching of things,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
now i know you wanted to bond with my dad but did you really have tobond to that part,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
listen i’m sure that dad doesn’t care he probably thoughtthis was funny he’ll be telling this story for years,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
i don’t want him to tell this story for years,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
oh but he will he still tells the story how monica tried to escape fromfat camp,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
i wasn’t escaping,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
then how did you get caught in the barbed wire,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
i was trying to help out a squirrel,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
you were trying to eat it,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
if,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
whoawhoa aren’t you a little over dressed,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
i don’t know y’know they didn’t get us anything,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
thank you,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hey,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
well hello so when are we gettin’ back out on the water matey,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
